Date,BHP.AX,ILU.AX,RIO.AX,SER.AX
2021-02-02,45.099998474121094,6.480000019073486,115.02999877929688,0.04899999871850014
2021-02-03,44.130001068115234,6.53000020980835,113.76000213623047,0.04500000178813934
2021-02-04,43.90999984741211,6.570000171661377,114.27999877929688,0.04699999839067459
2021-02-05,43.79999923706055,6.519999980926514,113.33000183105469,0.04600000008940697
2021-02-08,44.84000015258789,6.840000152587891,117.19999694824219,0.04399999976158142
2021-02-09,44.599998474121094,6.75,116.56999969482422,0.0430000014603138
2021-02-10,45.060001373291016,6.960000038146973,117.43000030517578,0.041999999433755875
2021-02-11,45.47999954223633,7.0,118.72000122070312,0.0430000014603138
2021-02-12,44.720001220703125,7.019999980926514,117.3499984741211,0.041999999433755875
2021-02-15,45.75,7.079999923706055,119.5,0.041999999433755875
2021-02-16,47.0,7.150000095367432,123.05000305175781,0.0430000014603138
2021-02-17,48.599998474121094,7.449999809265137,127.47000122070312,0.04100000113248825
2021-02-18,48.5099983215332,7.400000095367432,127.5,0.041999999433755875
2021-02-19,47.31999969482422,7.059999942779541,123.26000213623047,0.03999999910593033
2021-02-22,48.900001525878906,7.340000152587891,127.73999786376953,0.041999999433755875
2021-02-23,50.43000030517578,7.5,130.0,0.041999999433755875
2021-02-24,48.86000061035156,7.380000114440918,126.44999694824219,0.04100000113248825
2021-02-25,50.45000076293945,7.53000020980835,128.8800048828125,0.04100000113248825
2021-02-26,49.130001068115234,7.420000076293945,127.19000244140625,0.03999999910593033
2021-03-01,50.09000015258789,7.449999809265137,127.69999694824219,0.04100000113248825
2021-03-02,49.130001068115234,7.440000057220459,127.18000030517578,0.039000000804662704
2021-03-03,50.869998931884766,7.46999979019165,129.75,0.04100000113248825
2021-03-04,49.29999923706055,7.380000114440918,121.66999816894531,0.039000000804662704
2021-03-05,48.22999954223633,7.079999923706055,117.68000030517578,0.039000000804662704
2021-03-08,49.380001068115234,6.909999847412109,121.11000061035156,0.0430000014603138
2021-03-09,48.9900016784668,6.880000114440918,121.20999908447266,0.04600000008940697
2021-03-10,47.599998474121094,6.739999771118164,114.48999786376953,0.04699999839067459
2021-03-11,46.79999923706055,6.710000038146973,115.69999694824219,0.04800000041723251
2021-03-12,47.970001220703125,6.949999809265137,116.6500015258789,0.04899999871850014
2021-03-15,47.880001068115234,6.920000076293945,114.12999725341797,0.050999999046325684
2021-03-16,46.84000015258789,6.880000114440918,112.86000061035156,0.04899999871850014
2021-03-17,46.06999969482422,6.820000171661377,111.79000091552734,0.05299999937415123
2021-03-18,45.689998626708984,6.909999847412109,110.80000305175781,0.052000001072883606
2021-03-19,44.900001525878906,6.710000038146973,109.05999755859375,0.04899999871850014
2021-03-22,44.5,6.730000019073486,107.80999755859375,0.04600000008940697
2021-03-23,44.95000076293945,6.840000152587891,107.76000213623047,0.04699999839067459
2021-03-24,44.880001068115234,6.579999923706055,109.69999694824219,0.050999999046325684
2021-03-25,44.880001068115234,6.579999923706055,108.0,0.05000000074505806
2021-03-26,45.06999969482422,6.769999980926514,110.33000183105469,0.04800000041723251
2021-03-29,45.86000061035156,7.239999771118164,112.26000213623047,0.050999999046325684
2021-03-30,44.90999984741211,7.239999771118164,109.5999984741211,0.057999998331069946
2021-03-31,45.29999923706055,7.210000038146973,110.75,0.05400000140070915
2021-04-01,45.650001525878906,7.28000020980835,112.0,0.05299999937415123
2021-04-06,45.849998474121094,7.21999979019165,112.12000274658203,0.054999999701976776
2021-04-07,45.880001068115234,7.309999942779541,113.44000244140625,0.050999999046325684
2021-04-08,47.060001373291016,7.269999980926514,115.87999725341797,0.050999999046325684
2021-04-09,46.66999816894531,7.260000228881836,115.5,0.052000001072883606
